DB        7.50   27000. -10.0000  0.4565  0.0050 u' 
DB        7.50   28000. -10.0000  0.4560  0.0008 u' 
DB        7.50   29000. -10.0000  0.4721 -0.0005 u' 
DB        7.50   30000. -10.0000  0.4635 -0.0013 u' 
DB        7.50   31000. -10.0000  0.4789 -0.0027 u' 
DB        7.50   32000. -10.0000  0.4728 -0.0019 u' 
DB        7.50   33000. -10.0000  0.4864 -0.0047 u' 
DB        7.50   34000. -10.0000  0.4858 -0.0026 u' 
DB        7.50   35000. -10.0000  0.4956 -0.0071 u' 
DB        7.50   36000. -10.0000  0.5067 -0.0046 u' 
DB        7.50   37000. -10.0000  0.5129 -0.0108 u' 
DB        7.50   38000. -10.0000  0.5408 -0.0091 u' 
DB        7.50   39000. -10.0000  0.5542 -0.0170 u' 
DB        7.50   40000. -10.0000  0.7000 -0.0176 u' 
DB        8.00   10000. -10.0000  0.9406 -0.0019 u' 
DB        8.00   11000. -10.0000  0.8588 -0.0006 u' 
DB        8.00   12000. -10.0000  0.7818  0.0002 u' 
DB        8.00   13000. -10.0000  0.7172  0.0015 u' 
DB        8.00   14000. -10.0000  0.6641  0.0030 u' 
DB        8.00   15000. -10.0000  0.6200  0.0038 u' 
DB        8.00   16000. -10.0000  0.5817  0.0048 u' 
DB        8.00   17000. -10.0000  0.5488  0.0060 u' 
DB        8.00   18000. -10.0000  0.5167  0.0083 u' 
DB        8.00   19000. -10.0000  0.4820  0.0112 u' 
DB        8.00   20000. -10.0000  0.4401  0.0165 u' 
DB        8.00   21000. -10.0000  0.3735  0.0270 u' 
DB        8.00   22000. -10.0000  0.2681  0.0462 u' 
DB        8.00   23000. -10.0000  0.1779  0.0619 u' 
DB        8.00   24000. -10.0000  0.1753  0.0653 u' 
DB        8.00   25000. -10.0000  0.2294  0.0543 u' 
DB        8.00   26000. -10.0000  0.3116  0.0396 u' 
DB        8.00   27000. -10.0000  0.3799  0.0255 u' 
DB        8.00   28000. -10.0000  0.4203  0.0149 u' 
DB        8.00   29000. -10.0000  0.4505  0.0095 u' 
DB        8.00   30000. -10.0000  0.4524  0.0034 u' 
DB        8.00   31000. -10.0000  0.4713  0.0035 u' 
DB        8.00   32000. -10.0000  0.4637 -0.0006 u' 
DB        8.00   33000. -10.0000  0.4817  0.0009 u' 
DB        8.00   34000. -10.0000  0.4752 -0.0022 u' 
DB        8.00   35000. -10.0000  0.4918 -0.0013 u' 
DB        8.00   36000. -10.0000  0.4908 -0.0032 u' 
DB        8.00   37000. -10.0000  0.5035 -0.0041 u' 
DB        8.00   38000. -10.0000  0.5134 -0.0047 u' 
DB        8.00   39000. -10.0000  0.5225 -0.0083 u' 
DB        8.00   40000. -10.0000  0.7248 -0.0086 u' 
DB        8.50   10000. -10.0000  0.9457 -0.0024 u' 
DB        8.50   11000. -10.0000  0.8622 -0.0009 u' 
DB        8.50   12000. -10.0000  0.7851  0.0001 u' 
DB        8.50   13000. -10.0000  0.7227  0.0012 u' 
DB        8.50   14000. -10.0000  0.6689  0.0026 u' 
DB        8.50   15000. -10.0000  0.6236  0.0035 u' 
DB        8.50   16000. -10.0000  0.5864  0.0045 u' 
DB        8.50   17000. -10.0000  0.5560  0.0055 u' 
DB        8.50   18000. -10.0000  0.5290  0.0070 u' 
DB        8.50   19000. -10.0000  0.5007  0.0093 u' 
DB        8.50   20000. -10.0000  0.4717  0.0127 u' 
DB        8.50   21000. -10.0000  0.4346  0.0182 u' 
DB        8.50   22000. -10.0000  0.3807  0.0281 u' 
DB        8.50   23000. -10.0000  0.2964  0.0449 u' 
DB        8.50   24000. -10.0000  0.2078  0.0608 u' 
DB        8.50   25000. -10.0000  0.1753  0.0676 u' 
DB        8.50   26000. -10.0000  0.2094  0.0638 u' 
DB        8.50   27000. -10.0000  0.2643  0.0518 u' 
DB        8.50   28000. -10.0000  0.3274  0.0392 u' 
DB        8.50   29000. -10.0000  0.3762  0.0280 u' 
DB        8.50   30000. -10.0000  0.4116  0.0183 u' 
DB        8.50   31000. -10.0000  0.4436  0.0134 u' 
DB        8.50   32000. -10.0000  0.4492  0.0069 u' 
DB        8.50   33000. -10.0000  0.4715  0.0069 u' 
DB        8.50   34000. -10.0000  0.4638  0.0026 u' 
DB        8.50   35000. -10.0000  0.4852  0.0040 u' 
DB        8.50   36000. -10.0000  0.4778  0.0009 u' 
DB        8.50   37000. -10.0000  0.4965  0.0017 u' 
DB        8.50   38000. -10.0000  0.4945 -0.0004 u' 
DB        8.50   39000. -10.0000  0.5107 -0.0014 u' 
DB        8.50   40000. -10.0000  0.7297 -0.0022 u' 
DB        9.00   10000. -10.0000  0.9518 -0.0031 u' 
DB        9.00   11000. -10.0000  0.8667 -0.0016 u' 
DB        9.00   12000. -10.0000  0.7890 -0.0002 u' 
DB        9.00   13000. -10.0000  0.7265  0.0011 u' 
DB        9.00   14000. -10.0000  0.6732  0.0018 u' 
DB        9.00   15000. -10.0000  0.6285  0.0031 u' 
DB        9.00   16000. -10.0000  0.5906  0.0039 u' 
DB        9.00   17000. -10.0000  0.5606  0.0050 u' 
DB        9.00   18000. -10.0000  0.5365  0.0056 u' 
DB        9.00   19000. -10.0000  0.5135  0.0072 u' 
DB        9.00   20000. -10.0000  0.4917  0.0092 u' 
DB        9.00   21000. -10.0000  0.4662  0.0126 u' 
DB        9.00   22000. -10.0000  0.4365  0.0175 u' 
DB        9.00   23000. -10.0000  0.3942  0.0257 u' 
DB        9.00   24000. -10.0000  0.3321  0.0392 u' 
DB        9.00   25000. -10.0000  0.2513  0.0547 u' 
DB        9.00   26000. -10.0000  0.1934  0.0653 u' 
DB        9.00   27000. -10.0000  0.1885  0.0672 u' 
DB        9.00   28000. -10.0000  0.2289  0.0618 u' 
DB        9.00   29000. -10.0000  0.2767  0.0510 u' 
DB        9.00   30000. -10.0000  0.3264  0.0408 u' 
DB        9.00   31000. -10.0000  0.3694  0.0305 u' 
DB        9.00   32000. -10.0000  0.4036  0.0224 u' 
DB        9.00   33000. -10.0000  0.4408  0.0170 u' 
DB        9.00   34000. -10.0000  0.4474  0.0112 u' 
DB        9.00   35000. -10.0000  0.4746  0.0105 u' 
DB        9.00   36000. -10.0000  0.4661  0.0056 u' 
DB        9.00   37000. -10.0000  0.4899  0.0077 u' 
DB        9.00   38000. -10.0000  0.4803  0.0023 u' 
DB        9.00   39000. -10.0000  0.5024  0.0054 u' 
DB        9.00   40000. -10.0000  0.7081 -0.0009 u' 
DB        9.50   10000. -10.0000  0.9549 -0.0037 u' 
DB        9.50   11000. -10.0000  0.8715 -0.0026 u' 
DB        9.50   12000. -10.0000  0.7944 -0.0006 u' 
DB        9.50   13000. -10.0000  0.7303  0.0010 u' 
DB        9.50   14000. -10.0000  0.6772  0.0014 u' 
DB        9.50   15000. -10.0000  0.6326  0.0029 u' 
DB        9.50   16000. -10.0000  0.5950  0.0031 u' 
DB        9.50   17000. -10.0000  0.5643  0.0048 u' 
DB        9.50   18000. -10.0000  0.5400  0.0045 u' 
DB        9.50   19000. -10.0000  0.5205  0.0054 u' 
DB        9.50   20000. -10.0000  0.5028  0.0059 u' 
DB        9.50   21000. -10.0000  0.4844  0.0077 u' 
DB        9.50   22000. -10.0000  0.4640  0.0097 u' 
DB        9.50   23000. -10.0000  0.4399  0.0119 u' 
DB        9.50   24000. -10.0000  0.4079  0.0156 u' 
DB        9.50   25000. -10.0000  0.3629  0.0268 u' 
DB        9.50   26000. -10.0000  0.3032  0.0516 u' 
