 4.50  2900.  0.0  2.0   3.5880   -5.3368   4.6315  -1.5369   0.0453   0.0164 PC TESS
 5.00  2900.  0.0  2.0   2.7760   -3.5241   2.9627  -0.9746   0.0333   0.0166 PC TESS
 5.50  2900.  0.0  2.0   2.0808   -1.9244   1.4859  -0.4740   0.0251   0.0138 PC TESS
 6.00  2900.  0.0  2.0   1.3171   -0.2046  -0.0775   0.0511   0.0184   0.0103 PC TESS
 2.50  3000.  0.0  2.0  12.5544  -22.8503  19.8233  -6.3442   0.1409   0.0493 PC TESS
 3.00  3000.  0.0  2.0   7.1767  -12.3472  10.6988  -3.4574   0.1045   0.0262 PC TESS
 3.50  3000.  0.0  2.0   5.6322   -9.4837   8.2666  -2.7051   0.0808   0.0238 PC TESS
 4.00  3000.  0.0  2.0   4.2319   -6.7270   5.8409  -1.9211   0.0601   0.0173 PC TESS
 4.50  3000.  0.0  2.0   3.6920   -5.6603   4.9253  -1.6321   0.0463   0.0168 PC TESS
 5.50  3000.  0.0  2.0   2.5531   -3.1424   2.6424  -0.8706   0.0253   0.0174 PC TESS
 6.00  3000.  0.0  2.0   1.8983   -1.6332   1.2502  -0.3990   0.0183   0.0146 PC TESS
 2.50  3100.  0.0  2.0  10.2459  -18.1921  15.7408  -4.9944   0.1412   0.0331 PC TESS
 3.00  3100.  0.0  2.0   7.0225  -11.9990  10.3770  -3.3397   0.1050   0.0251 PC TESS
 3.50  3100.  0.0  2.0   5.4967   -9.1622   7.9417  -2.5823   0.0830   0.0205 PC TESS
 4.00  3100.  0.0  2.0   4.3594   -7.0504   6.1492  -2.0244   0.0620   0.0183 PC TESS
 4.50  3100.  0.0  2.0   3.7017   -5.7702   5.0384  -1.6704   0.0473   0.0168 PC TESS
 5.00  3100.  0.0  2.0   3.1474   -4.6183   4.0145  -1.3355   0.0346   0.0190 PC TESS
 5.50  3100.  0.0  2.0   2.7998   -3.8591   3.3504  -1.1206   0.0256   0.0199 PC TESS
 6.00  3100.  0.0  2.0   2.3606   -2.8408   2.4209  -0.8093   0.0191   0.0186 PC TESS
 2.50  3200.  0.0  2.0  11.7241  -21.2199  18.3179  -5.7905   0.1443   0.0382 PC TESS
 3.00  3200.  0.0  2.0   7.4511  -12.8936  11.1929  -3.5941   0.1083   0.0290 PC TESS
 3.50  3200.  0.0  2.0   5.8825   -9.9744   8.6849  -2.8224   0.0872   0.0228 PC TESS
 4.00  3200.  0.0  2.0   4.3777   -7.1041   6.1967  -2.0344   0.0651   0.0173 PC TESS
 4.50  3200.  0.0  2.0   3.7466   -5.9327   5.2028  -1.7266   0.0495   0.0169 PC TESS
 5.00  3200.  0.0  2.0   3.1872   -4.8163   4.2255  -1.4121   0.0359   0.0189 PC TESS
 5.50  3200.  0.0  2.0   2.8617   -4.1337   3.6369  -1.2250   0.0262   0.0210 PC TESS
 6.00  3200.  0.0  2.0   2.5104   -3.3440   2.9433  -1.0013   0.0193   0.0206 PC TESS
 2.50  3300.  0.0  2.0  14.0914  -25.8500  22.1870  -6.9677   0.1569   0.0457 PC TESS
 3.00  3300.  0.0  2.0   7.6605  -13.3897  11.6345  -3.7103   0.1151   0.0283 PC TESS
 3.50  3300.  0.0  2.0   5.8163   -9.8695   8.6039  -2.7846   0.0899   0.0208 PC TESS
 4.00  3300.  0.0  2.0   4.3975   -7.2105   6.3353  -2.0849   0.0669   0.0178 PC TESS
 4.50  3300.  0.0  2.0   3.7260   -5.9565   5.2582  -1.7506   0.0515   0.0168 PC TESS
 5.00  3300.  0.0  2.0   3.1117   -4.7279   4.1647  -1.3953   0.0373   0.0185 PC TESS
 5.50  3300.  0.0  2.0   2.8045   -4.1131   3.6442  -1.2341   0.0271   0.0208 PC TESS
 6.00  3300.  0.0  2.0   2.5437   -3.5278   3.1306  -1.0701   0.0197   0.0216 PC TESS
 2.50  3400.  0.0  2.0  13.3015  -24.2640  20.6987  -6.4396   0.1648   0.0360 PC TESS
